source,target,weight,rating
1810,4858,0.1,-8.0
1810,4835,0.1,-8.0
1810,4844,0.0,-10.0
1810,4868,0.1,-8.0
1810,4870,0.0,-10.0
1810,3642,0.825,6.5
1810,4665,0.55,1.0
1810,3355,0.55,1.0
1810,4524,0.0,-10.0
1810,2003,0.65,3.0
1810,4986,0.1,-8.0
1810,5001,0.55,1.0
1810,5027,0.0,-10.0
1810,5021,0.0,-10.0
1810,5037,0.1,-8.0
1810,1899,0.7,4.0
1810,5062,0.1,-8.0
1810,4708,0.3,-4.0
1810,2266,0.7,4.0
1810,5025,0.55,1.0
1810,2901,0.575,1.5
1810,5096,0.0,-10.0
1810,5086,0.0,-10.0
1810,5149,0.05,-9.0
1810,5150,0.0,-10.0
1810,5195,0.0,-10.0
1810,5215,0.0,-10.0
1810,5216,0.0,-10.0
1810,5217,0.0,-10.0
1810,4840,0.55,1.0
1810,5305,0.25,-5.0
1810,5417,0.55,1.0
1810,5367,0.0,-10.0
1810,5421,0.0,-10.0
1810,3366,0.0,-10.0
1810,5490,0.0,-10.0
1810,3897,0.9,8.0
1810,5501,0.05,-9.0
1810,5505,0.05,-9.0
1810,5471,0.0,-10.0
1810,5544,0.0,-10.0
1810,1964,0.275,-4.5
1810,4899,0.0,-10.0
1810,5473,0.2,-6.0
1810,5563,0.55,1.0
1810,4694,0.15,-7.0
1810,5480,0.1,-8.0
1810,2296,0.925,8.5
1810,5550,0.55,1.0
1810,5472,0.325,-3.5
1810,3600,0.3,-4.0
1810,2017,0.275,-4.5
1810,5691,0.55,1.0
1810,5635,0.35,-3.0
1810,3903,0.55,1.0
1810,5801,0.15,-7.0
1810,2045,0.65,3.0
1810,5712,0.4,-2.0
1810,5857,0.6,2.0
1810,2369,0.55,1.0
1810,5858,0.55,1.0
1810,4118,0.6,2.0
1810,4291,0.725,4.5
1810,4172,0.65,3.0
1810,2688,0.45,-1.0
1810,5449,0.575,1.5
1810,5413,0.65,3.0
1810,3327,0.725,4.5
1810,3878,0.7,4.0
1810,5917,0.55,1.0
1810,4304,0.625,2.5
1810,2388,0.4,-2.0
1810,5928,0.55,1.0
1810,5591,0.55,1.0
1810,5611,0.1,-8.0
1810,2063,0.65,3.0
1810,5965,0.55,1.0
1810,4197,0.6,2.0
1810,2552,0.55,1.0
1810,5227,0.6,2.0
1810,3714,0.7,4.0
1810,5983,0.7,4.0
1810,4499,0.575,1.5
1810,3598,0.55,1.0
1810,2176,0.55,1.0
1810,2262,0.65,3.0
1810,2315,0.55,1.0
1810,2680,1.0,10.0
1810,2682,1.0,10.0
1810,2684,0.65,3.0
1810,3413,0.55,1.0
1810,3452,0.65,3.0
1810,3653,0.7,4.0
1810,3665,0.55,1.0
1810,3722,0.65,3.0
1810,3756,0.0,-10.0
1810,3757,0.0,-10.0
1810,3759,0.0,-10.0
1810,3785,1.0,10.0
1810,3919,0.55,1.0
1810,3988,0.65,3.0
1810,4033,0.55,1.0
1810,4158,0.45,-1.0
1810,4413,0.0,-10.0
1810,4458,0.55,1.0
1810,4559,0.6,2.0
1810,4667,0.0,-10.0
1810,5028,0.65,3.0
1810,5316,0.4,-2.0
1810,5765,0.55,1.0
1839,1840,0.825,6.5
1839,3314,0.0,-10.0
1840,1872,0.6,2.0
1840,1978,0.55,1.0
1840,1995,0.775,5.5
1840,1997,0.55,1.0
1840,1993,0.6,2.0
1840,1986,0.575,1.5
1840,2578,0.55,1.0
1840,2521,0.55,1.0
1840,2028,0.55,1.0
1840,1899,0.55,1.0
1840,3215,0.575,1.5
1840,2536,0.625,2.5
1840,3326,0.6,2.0
1840,3366,0.55,1.0
1840,3478,0.55,1.0
1840,3744,0.0,-10.0
1840,3099,0.55,1.0
1843,1844,0.65,3.0
1843,2122,0.65,3.0
1843,2169,0.55,1.0
1843,1893,0.6,2.0
1843,2222,0.6,2.0
1843,2403,0.575,1.5
1843,2043,0.55,1.0
1844,1876,0.75,5.0
1844,2134,0.55,1.0
1844,2118,0.6,2.0
1845,1846,0.75,5.0
1845,2524,0.55,1.0
1846,1962,0.55,1.0
1846,2188,0.6,2.0
1846,2180,0.55,1.0
1846,2144,0.625,2.5
1846,1913,0.55,1.0
1846,1948,0.6,2.0
1846,2040,0.65,3.0
1846,2268,0.55,1.0
1846,2385,0.5,0.0
1846,2386,0.7,4.0
1846,2387,0.775,5.5
1846,1878,0.725,4.5
1846,2034,0.55,1.0
1846,2053,0.0,-10.0
1846,2194,0.45,-1.0
1846,2244,0.55,1.0
1846,2510,0.6,2.0
1847,1719,0.75,5.0
1719,1967,0.0,-10.0
1719,2158,0.9,8.0
1719,2198,1.0,10.0
1719,1656,0.825,6.5
1719,2053,0.0,-10.0
1656,1877,0.55,1.0
1656,1885,0.65,3.0
1656,3345,0.8,6.0
1656,2388,0.55,1.0
1656,2934,0.6,2.0
1656,2795,0.55,1.0
1656,2230,0.65,3.0
1656,2229,0.55,1.0
1656,2252,0.55,1.0
1656,2777,0.25,-5.0
1656,3465,0.0,-10.0
1656,3707,0.25,-5.0
1656,3804,0.0,-10.0
1656,3988,0.35,-3.0
1656,4833,0.3,-4.0
1656,4857,0.55,1.0
1848,2115,0.25,-5.0
1849,2657,0.325,-3.5
1849,4619,0.55,1.0
1849,4654,0.0,-10.0
1849,2712,0.0,-10.0
1849,4649,0.6,2.0
1849,3129,0.55,1.0
1850,2204,0.575,1.5
1850,2290,0.55,1.0
1850,2131,0.55,1.0
1850,1860,0.7,4.0
1850,2318,0.6,2.0
1850,2257,0.6,2.0
1850,2125,0.575,1.5
1850,2388,0.55,1.0
1850,5449,0.55,1.0
1850,4649,0.575,1.5
1850,5523,0.6,2.0
1850,1930,0.35,-3.0
1850,3381,0.55,1.0
1850,3452,0.55,1.0
1850,3481,0.65,3.0
1850,3429,0.55,1.0
1850,3640,0.55,1.0
1850,4833,0.55,1.0
1850,5227,0.55,1.0
1850,5363,0.55,1.0
1850,5457,0.55,1.0
1851,2656,0.65,3.0
1851,3129,0.55,1.0
1855,2014,1.0,10.0
1855,2022,0.6,2.0
1856,2028,0.55,1.0
1859,2757,0.0,-10.0
1859,2768,0.55,1.0
1859,2647,0.6,2.0
1859,2840,0.6,2.0
1859,3779,0.65,3.0
1859,2625,0.65,3.0
1860,1873,0.55,1.0
1860,1889,0.55,1.0
1860,1888,0.55,1.0
1860,1924,0.55,1.0
1860,1946,0.55,1.0
1860,1963,0.55,1.0
1860,1941,0.575,1.5
1860,1965,0.55,1.0
1860,1951,0.55,1.0
1860,1981,0.55,1.0
1860,1938,0.625,2.5
1860,1999,0.55,1.0
1860,1977,0.6,2.0
1860,1997,0.55,1.0
1860,2051,0.55,1.0
1860,2103,0.6,2.0
1860,1916,0.55,1.0
1860,2124,0.55,1.0
1860,1890,0.6,2.0
1860,2125,0.6,2.0
1860,2257,0.6,2.0
1860,1899,0.75,5.0
1860,2231,0.575,1.5
1860,2359,0.6,2.0
1860,2028,0.825,6.5
1860,2142,0.6,2.0
1860,1911,0.65,3.0
1861,2135,0.7,4.0
1864,2064,0.65,3.0
1867,1955,0.55,1.0
1873,1880,0.55,1.0
1873,1881,0.55,1.0
1873,1872,0.55,1.0
1873,1899,0.55,1.0
1873,1892,0.55,1.0
1873,2312,0.55,1.0
1873,2317,0.55,1.0
1876,1927,0.55,1.0
1876,1922,0.55,1.0
1876,2034,0.55,1.0
1876,1921,0.625,2.5
1876,2158,0.55,1.0
1876,2297,0.55,1.0
1877,2658,0.65,3.0
1878,2591,0.55,1.0
1878,2064,0.55,1.0
1879,3735,0.55,1.0
1879,4169,0.55,1.0
1879,4172,0.55,1.0
1885,1887,0.575,1.5
1885,2028,0.55,1.0
1885,2434,0.4,-2.0
1885,2296,0.55,1.0
1885,2144,0.8,6.0
1885,2503,0.0,-10.0
1885,3744,0.0,-10.0
1885,4315,0.65,3.0
1885,3445,0.6,2.0
1885,5050,0.625,2.5
1885,4172,0.55,1.0
1885,4649,0.55,1.0
1886,1899,0.55,1.0
1886,2540,0.0,-10.0
1886,2344,0.55,1.0
1886,4291,0.55,1.0
1886,4197,0.725,4.5
1892,1929,0.55,1.0
1894,1900,0.6,2.0
1894,1921,0.55,1.0
1894,2485,0.55,1.0
1894,4779,0.55,1.0
1894,3901,0.55,1.0
1894,2635,0.55,1.0
1896,1921,0.575,1.5
1896,1953,0.625,2.5
1896,1955,0.55,1.0
1896,1991,0.55,1.0
1896,2028,0.55,1.0
1896,2103,0.575,1.5
1896,2006,0.55,1.0
1896,2087,0.6,2.0
1896,2076,1.0,10.0
1896,2123,0.55,1.0
1896,3919,0.45,-1.0
1899,1900,0.55,1.0
1899,1919,0.55,1.0
1899,1922,0.55,1.0
1899,1951,0.55,1.0
1899,1956,0.275,-4.5
1899,1943,0.55,1.0
1899,1992,0.55,1.0
1899,1990,0.65,3.0
1899,1890,0.55,1.0
1899,2087,0.55,1.0
1899,2155,0.55,1.0
1899,2091,0.675,3.5
1899,2187,0.6,2.0
1899,1953,0.55,1.0
1899,2297,0.55,1.0
1899,2274,0.55,1.0
1899,2260,0.55,1.0
1899,2067,0.55,1.0
1899,2321,0.55,1.0
1899,2323,0.55,1.0
1899,2345,0.6,2.0
1899,2364,0.55,1.0
1899,2306,0.55,1.0
1899,2090,0.55,1.0
1899,2173,0.55,1.0
1899,2204,0.625,2.5
1899,2408,0.55,1.0
1899,2344,0.625,2.5
1899,2198,0.6,2.0
1899,2262,0.55,1.0
1899,2421,0.55,1.0
1899,2243,0.55,1.0
1899,2164,0.55,1.0
1899,2434,0.55,1.0
1899,2442,0.6,2.0
1899,2512,0.55,1.0
1899,2293,0.55,1.0
1899,2518,0.55,1.0
1899,2537,0.55,1.0
1899,2355,0.6,2.0
1899,2521,0.55,1.0
1899,2561,0.475,-0.5
1899,2399,0.675,3.5
1899,1815,0.6,2.0
1899,2696,0.55,1.0
1899,2690,0.5,0.0
1899,2536,0.65,3.0
1899,2733,0.6,2.0
1899,2491,0.6,2.0
1899,2894,0.55,1.0
1899,2513,0.575,1.5
1899,2880,0.55,1.0
1899,2795,0.55,1.0
1899,2992,0.55,1.0
1899,2963,0.575,1.5
1899,2214,0.6,2.0
1899,2726,0.55,1.0
1899,2725,0.6,2.0
1899,2176,0.6,2.0
1899,3073,0.55,1.0
1899,2710,0.55,1.0
1899,2943,0.55,1.0
1899,3123,0.55,1.0
1899,3139,0.55,1.0
1899,2942,0.575,1.5
1899,2848,0.6,2.0
1899,3185,0.55,1.0
1899,3194,0.55,1.0
1899,2333,0.6,2.0
1899,2819,0.55,1.0
1899,3193,0.55,1.0
1899,3062,0.6,2.0
1899,1905,0.6,2.0
1899,3297,0.55,1.0
1899,3317,0.55,1.0
1899,2525,0.55,1.0
1899,2464,0.55,1.0
1899,2803,0.55,1.0
1899,2125,0.7,4.0
1899,3381,0.55,1.0
1899,3366,0.55,1.0
1899,2755,0.55,1.0
1899,3797,0.55,1.0
1899,3006,0.55,1.0
1899,3735,0.55,1.0
1899,3916,0.575,1.5
1899,4458,0.575,1.5
1899,4363,0.55,1.0
1899,2028,0.65,3.0
1899,2388,0.625,2.5
1899,5014,0.55,1.0
1899,3581,0.575,1.5
1899,3714,0.55,1.0
1899,1967,0.55,1.0
1899,2934,0.6,2.0
1901,2194,0.6,2.0
1905,2085,0.55,1.0
1905,2173,0.6,2.0
1905,2072,0.55,1.0
1905,2119,0.75,5.0
1905,2485,0.6,2.0
1905,3744,0.0,-10.0
1905,4131,0.55,1.0
1906,1908,0.55,1.0
1909,1984,0.0,-10.0
1911,2642,0.6,2.0
1915,1916,0.55,1.0
1915,2063,0.6,2.0
1916,1994,0.55,1.0
1916,2600,0.55,1.0
1916,2768,0.6,2.0
1916,2028,0.55,1.0
1916,2988,0.55,1.0
1916,2710,0.55,1.0
1916,3099,0.55,1.0
1916,3233,0.55,1.0
1916,3113,0.55,1.0
1916,3744,0.0,-10.0
1916,3735,0.55,1.0
1916,3815,0.55,1.0
1916,2642,0.725,4.5
1916,3916,0.55,1.0
1916,3719,0.55,1.0
1916,4291,0.55,1.0
1916,4381,0.55,1.0
1916,4559,0.55,1.0
1916,4838,0.65,3.0
1917,1964,0.0,-10.0
1919,2686,0.575,1.5
1919,2574,0.4,-2.0
1919,3854,0.55,1.0
1919,3452,0.55,1.0
1919,4867,0.55,1.0
1919,5054,0.6,2.0
1919,5139,0.55,1.0
1919,3000,0.55,1.0
1919,3988,0.55,1.0
1919,3451,0.45,-1.0
1920,2028,0.55,1.0
1921,1944,0.55,1.0
1921,2013,0.55,1.0
1921,2018,0.55,1.0
1921,1997,0.675,3.5
1921,2052,0.55,1.0
1921,2057,0.55,1.0
1921,2058,0.55,1.0
1921,2059,0.55,1.0
1921,1990,0.55,1.0
1921,2063,0.55,1.0
1921,2100,0.55,1.0
1921,1998,0.55,1.0
1921,2044,0.6,2.0
1921,2161,0.55,1.0
1921,2141,0.6,2.0
1921,2139,0.55,1.0
1921,2216,0.55,1.0
1921,2217,0.55,1.0
1921,2071,0.55,1.0
1921,2310,0.55,1.0
1921,2067,0.6,2.0
1921,2198,0.55,1.0
1921,2485,0.625,2.5
1921,2017,0.55,1.0
1922,1937,0.55,1.0
1922,1967,0.55,1.0
1922,1972,0.6,2.0
1922,1964,0.55,1.0
1922,2391,0.55,1.0
1922,2297,0.65,3.0
1922,2293,0.55,1.0
1922,2028,0.55,1.0
1922,2355,0.55,1.0
1922,2558,0.55,1.0
1922,2397,0.625,2.5
1922,2176,0.55,1.0
1922,2485,0.65,3.0
1922,1953,0.575,1.5
1922,2961,0.55,1.0
1922,2635,0.6,2.0
1922,3063,0.55,1.0
1922,4179,0.55,1.0
1922,3018,0.65,3.0
1922,4899,0.45,-1.0
1923,2110,0.55,1.0
1923,3683,0.55,1.0
1912,1979,0.55,1.0
1912,2128,0.6,2.0
1912,2389,0.55,1.0
1912,2362,0.65,3.0
1912,2625,0.6,2.0
1912,3649,0.55,1.0
1890,1953,0.3,-4.0
1890,2229,0.55,1.0
1890,2125,0.6,2.0
1890,2067,0.7,4.0
1890,1991,0.55,1.0
1890,2296,0.6,2.0
1890,2028,0.65,3.0
1933,1949,0.55,1.0
1933,2286,0.65,3.0
1933,3861,0.875,7.5
1933,2903,1.0,10.0
1933,3129,0.55,1.0
1933,3898,0.8,6.0
1937,1956,0.25,-5.0
1937,1991,0.6,2.0
1937,2028,0.575,1.5
1893,2118,0.6,2.0
1893,2859,0.6,2.0
1893,3451,0.55,1.0
1893,2045,0.55,1.0
1945,1953,0.6,2.0
1946,2125,0.575,1.5
1946,2028,0.6,2.0
1946,2725,0.6,2.0
1947,1976,0.55,1.0
1947,2178,0.6,2.0
1947,2835,0.575,1.5
1947,4369,0.725,4.5
1947,2045,0.7,4.0
1947,2067,0.55,1.0
1947,2194,0.75,5.0
1947,3359,0.6,2.0
1947,3988,0.6,2.0
1947,4385,0.65,3.0
1947,4559,0.55,1.0
1947,5065,0.6,2.0
1947,5829,0.8,6.0
1951,1982,0.55,1.0
1953,1955,0.6,2.0
1953,1984,0.55,1.0
1953,1989,0.65,3.0
1953,2214,0.6,2.0
1953,2357,0.55,1.0
1953,1966,0.55,1.0
1953,2423,0.55,1.0
1953,2808,0.65,3.0
1953,2873,0.575,1.5
1953,2693,0.6,2.0
1953,2076,0.6,2.0
1953,2919,0.45,-1.0
1953,2818,0.55,1.0
1953,2824,0.55,1.0
1953,2853,0.55,1.0
1953,2832,0.55,1.0
1953,2827,0.55,1.0
1953,2857,0.55,1.0
1953,2851,0.6,2.0
1953,2860,0.55,1.0
1953,2862,0.55,1.0
1953,2419,0.55,1.0
1953,2875,0.575,1.5
1953,2905,0.55,1.0
1953,2912,0.55,1.0
1953,2910,0.55,1.0
1953,2930,0.55,1.0
1953,2931,0.55,1.0
1953,2854,0.6,2.0
1953,2867,0.575,1.5
1953,2914,0.575,1.5
1953,2933,0.6,2.0
1953,2959,0.55,1.0
1953,2975,0.55,1.0
1953,2991,0.55,1.0
1953,2763,0.55,1.0
1953,2997,0.55,1.0
1953,3010,0.775,5.5
1953,3006,0.675,3.5
1953,3003,0.45,-1.0
1953,3037,0.55,1.0
1953,3038,0.6,2.0
1953,2343,0.575,1.5
1953,2624,0.55,1.0
1953,2511,0.55,1.0
1953,3035,0.55,1.0
1953,3063,0.65,3.0
1953,3070,0.55,1.0
1953,3069,0.6,2.0
1953,2416,0.55,1.0
1953,2895,0.575,1.5
1953,2642,0.65,3.0
1953,3075,0.55,1.0
1953,2730,0.7,4.0
1953,2388,0.55,1.0
1953,2378,0.6,2.0
1953,3083,0.55,1.0
1953,3011,0.6,2.0
1953,3033,0.55,1.0
1953,2828,0.55,1.0
1953,3084,0.55,1.0
1953,3085,0.55,1.0
1953,3086,0.55,1.0
1953,3088,0.55,1.0
1953,2963,0.55,1.0
1953,3093,0.575,1.5
1953,3094,0.6,2.0
1953,3079,0.6,2.0
1953,2847,0.65,3.0
1953,3136,0.65,3.0
1953,2125,0.625,2.5
1953,2363,0.65,3.0
1953,2558,0.625,2.5
1953,3184,0.6,2.0
1953,3165,0.55,1.0
1953,3192,0.55,1.0
1953,2949,0.675,3.5
1953,3077,0.55,1.0
1953,3204,0.55,1.0
1953,3016,0.8,6.0
1953,3207,0.65,3.0
1953,3210,0.0,-10.0
1953,3042,0.7,4.0
1953,3072,0.625,2.5
1953,3091,0.625,2.5
1953,2915,0.55,1.0
1953,2898,0.45,-1.0
1953,2952,0.6,2.0
1953,2858,0.575,1.5
1953,3353,0.55,1.0
1953,2392,0.65,3.0
1953,3400,0.65,3.0
1953,3409,0.0,-10.0
1953,2635,0.825,6.5
1953,3260,0.9,8.0
1953,2966,0.825,6.5
1953,2118,0.55,1.0
1953,3323,0.55,1.0
1953,3104,0.55,1.0
1953,3501,0.575,1.5
1953,2781,0.75,5.0
1953,3043,0.625,2.5
1953,3100,0.6,2.0
1953,3579,0.55,1.0
1953,3641,0.6,2.0
1953,2878,0.65,3.0
1953,3652,0.55,1.0
1953,2907,0.7,4.0
1953,3074,0.6,2.0
1953,3422,0.55,1.0
1953,3620,0.55,1.0
1953,3694,0.55,1.0
1953,3765,0.55,1.0
1953,2371,0.55,1.0
1953,3863,0.55,1.0
1953,3852,0.55,1.0
1953,3865,0.55,1.0
1953,2954,0.675,3.5
1953,2913,0.65,3.0
1953,4099,0.55,1.0
1953,3096,0.65,3.0
1953,3189,0.675,3.5
1953,4314,0.55,1.0
1953,4107,0.6,2.0
1953,4323,0.55,1.0
1953,2731,0.55,1.0
1953,3903,0.65,3.0
1953,4735,0.75,5.0
1953,4770,0.65,3.0
1953,4638,0.45,-1.0
1953,4075,0.375,-2.5
1953,4133,0.55,1.0
1953,5025,0.6,2.0
1953,3989,0.45,-1.0
1953,3880,0.6,2.0
1953,3394,0.55,1.0
1953,5404,1.0,10.0
1953,3504,0.225,-5.5
1953,5269,0.55,1.0
1953,5454,0.0,-10.0
1953,4266,0.7,4.0
1953,5530,0.55,1.0
1953,5779,0.55,1.0
1953,5413,0.55,1.0
1953,2647,0.5,0.0
1953,4172,0.875,7.5
1953,5860,0.75,5.0
1953,5655,0.475,-0.5
1953,1967,0.55,1.0
1953,2028,0.75,5.0
1953,2045,0.65,3.0
1953,2067,0.7,4.0
1953,2173,0.55,1.0
1953,2261,0.55,1.0
1953,2266,0.55,1.0
1953,2682,0.0,-10.0
1953,2683,0.0,-10.0
1953,2684,0.0,-10.0
1953,2822,0.6,2.0
1953,2918,1.0,10.0
1953,3031,0.55,1.0
1953,3521,0.55,1.0
1953,3527,0.55,1.0
1953,3988,0.55,1.0
1953,5193,0.0,-10.0
1953,5197,0.0,-10.0
1953,5198,0.0,-10.0
1953,5200,0.0,-10.0
1953,5201,0.0,-10.0
1953,5202,0.0,-10.0
1953,5203,0.0,-10.0
1953,5524,1.0,10.0
1955,2002,0.4,-2.0
1955,2008,0.4,-2.0
1955,2034,0.575,1.5
1955,2297,0.0,-10.0
1957,2026,0.775,5.5
1957,2192,0.55,1.0
1957,2141,0.55,1.0
1957,3129,0.55,1.0
1958,2252,0.575,1.5
1938,4254,0.55,1.0
1938,4554,0.55,1.0
1938,4511,0.6,2.0
1938,3988,0.575,1.5
1964,1966,0.55,1.0
1964,1967,0.55,1.0
1964,1973,0.55,1.0
1964,1972,0.6,2.0
1964,1977,0.55,1.0
1967,2017,0.7,4.0
1967,2090,0.55,1.0
1967,1815,0.55,1.0
1967,2142,0.55,1.0
1967,2187,0.55,1.0
1967,2040,0.55,1.0
1967,2054,0.575,1.5
1967,1997,0.7,4.0
1967,2067,0.575,1.5
1967,1948,0.65,3.0
1967,2198,0.6,2.0
1967,2252,0.55,1.0
1967,2028,0.6,2.0
1967,2642,0.625,2.5
1967,3653,0.55,1.0
1967,3649,0.55,1.0
1967,3876,0.95,9.0
1967,3641,0.575,1.5
1967,3656,0.55,1.0
1967,5772,0.75,5.0
1967,5782,0.6,2.0
1967,5790,0.95,9.0
1967,3744,1.0,10.0
1968,1969,0.575,1.5
1971,1948,0.55,1.0
1971,2642,0.55,1.0
1971,4434,0.55,1.0
1971,4594,0.55,1.0
1971,3642,0.7,4.0
1971,4363,0.55,1.0
1971,2404,0.55,1.0
1971,4599,0.55,1.0
1971,2194,0.35,-3.0
1976,3466,0.55,1.0
1976,3734,0.65,3.0
1976,3935,0.6,2.0
1977,1978,0.55,1.0
1978,1994,0.55,1.0
1981,2642,0.575,1.5
1986,2297,0.55,1.0
1988,1991,0.55,1.0
1990,2006,0.55,1.0
1990,2028,0.65,3.0
1990,2067,0.55,1.0
1990,2113,0.55,1.0
1990,4559,0.55,1.0
1991,2141,0.55,1.0
1991,2412,0.55,1.0
1991,3195,0.55,1.0
1991,3624,0.55,1.0
1991,2642,0.6,2.0
1991,4334,0.55,1.0
1991,3429,0.55,1.0
1991,4088,0.55,1.0
1991,2934,0.0,-10.0
1991,4363,0.55,1.0
1991,4452,0.0,-10.0
1991,5413,0.0,-10.0
1992,2133,0.55,1.0
1994,1998,0.55,1.0
3598,2004,0.55,1.0
3598,2006,0.55,1.0
3598,2458,0.55,1.0
3598,2494,0.55,1.0
3598,2028,0.55,1.0
3598,3045,0.625,2.5
3598,3092,0.55,1.0
3598,3105,0.55,1.0
3598,2835,0.55,1.0
3598,3122,0.55,1.0
3598,2973,0.55,1.0
3598,3099,0.55,1.0
3598,2780,0.55,1.0
3598,3153,0.55,1.0
3598,2176,0.6,2.0
3598,2642,0.95,9.0
3598,2063,0.55,1.0
3598,2625,0.55,1.0
3598,3997,0.55,1.0
3598,3987,0.8,6.0
3598,4036,0.575,1.5
3598,4044,0.65,3.0
3598,4046,0.55,1.0
3598,3735,0.575,1.5
3598,4057,0.55,1.0
3598,4078,0.55,1.0
3598,4083,0.55,1.0
3598,3864,0.575,1.5
3598,4017,0.75,5.0
3598,3388,0.55,1.0
3598,3990,0.55,1.0
3598,3828,0.675,3.5
3598,4032,0.55,1.0
3598,2784,0.55,1.0
3598,2498,0.0,-10.0
3598,4267,0.55,1.0
3598,4235,0.575,1.5
3598,3904,0.55,1.0
3598,3875,0.575,1.5
3598,4103,0.6,2.0
3598,4448,0.575,1.5
3598,3642,0.675,3.5
3598,4402,0.575,1.5
3598,3719,0.6,2.0
3598,4391,0.6,2.0
3598,4554,0.575,1.5
3598,4787,0.6,2.0
3598,4833,0.75,5.0
3598,3897,0.6,2.0
3598,4197,0.55,1.0
3598,5612,0.575,1.5
3598,5529,0.6,2.0
3598,4065,0.125,-7.5
3598,4532,0.575,1.5
3598,3714,0.55,1.0
3598,3988,0.575,1.5
3598,3893,0.55,1.0
3598,5028,0.625,2.5
3598,4291,0.6,2.0
3598,2045,0.575,1.5
3598,4172,0.6,2.0
3598,3992,0.575,1.5
3598,5227,0.55,1.0
3598,5982,0.575,1.5
3598,2388,0.5,0.0
3598,5989,0.7,4.0
3598,5983,0.85,7.0
3598,3465,0.45,-1.0
1997,2015,0.55,1.0
1997,2198,0.55,1.0
1997,2244,0.55,1.0
1998,2067,0.65,3.0
1998,3828,0.55,1.0
1998,2642,0.55,1.0
1998,3223,0.55,1.0
1998,3735,0.55,1.0
1998,4409,0.55,1.0
1998,4898,0.55,1.0
1998,4559,0.6,2.0
1998,5353,0.675,3.5
1998,5543,0.55,1.0
1998,3429,0.55,1.0
2000,2600,0.55,1.0
2002,2004,0.55,1.0
2004,2755,0.55,1.0
2004,3716,0.55,1.0
2004,4205,0.55,1.0
2004,4385,0.4,-2.0
1815,2581,0.55,1.0
1815,2484,0.65,3.0
1815,2733,0.55,1.0
1815,2861,0.55,1.0
1815,3578,0.55,1.0
1815,3744,0.0,-10.0
1815,3345,0.55,1.0
1815,2125,0.625,2.5
1815,4683,0.0,-10.0
1815,4682,0.0,-10.0
1815,4681,0.0,-10.0
1815,4680,0.0,-10.0
1815,4679,0.0,-10.0
1815,4686,0.0,-10.0
1815,4654,0.0,-10.0
1815,4661,0.0,-10.0
1815,4667,0.0,-10.0
1815,4666,0.0,-10.0
1815,4531,0.0,-10.0
1815,4668,0.0,-10.0
1815,4669,0.0,-10.0
1815,4672,0.0,-10.0
1815,4673,0.0,-10.0
1815,4675,0.0,-10.0
1815,4677,0.0,-10.0
1815,4678,0.0,-10.0
1815,4684,0.0,-10.0
1815,4676,0.0,-10.0
1815,4688,0.0,-10.0
1815,4701,0.0,-10.0
1815,4733,0.0,-10.0
1815,4707,0.0,-10.0
1815,4743,0.0,-10.0
1815,4744,0.0,-10.0
1815,4747,0.0,-10.0
1815,2296,0.65,3.0
1815,2388,0.55,1.0
1948,2068,0.55,1.0
1948,2113,0.55,1.0
1948,2053,0.55,1.0
1948,2194,0.675,3.5
1948,2141,0.55,1.0
1948,2047,0.6,2.0
1948,2299,0.55,1.0
1948,2165,0.625,2.5
1948,2399,0.55,1.0
1948,2455,0.75,5.0
1948,2580,0.6,2.0
1948,2665,0.825,6.5
1948,2070,0.9,8.0
1948,2599,0.55,1.0
1948,3411,0.55,1.0
1948,3572,0.65,3.0
1948,3734,0.65,3.0
1948,3744,0.0,-10.0
1948,3756,0.0,-10.0
1948,3757,0.0,-10.0
1948,3593,0.725,4.5
1948,3750,0.55,1.0
1948,2040,0.55,1.0
1948,3366,1.0,10.0
2012,2198,0.55,1.0
2012,3465,0.55,1.0
2012,2388,0.675,3.5
2012,3781,0.55,1.0
2012,3820,0.55,1.0
2012,3904,0.65,3.0
2012,2125,0.6,2.0
2012,4197,0.6,2.0
2012,4172,0.65,3.0
2012,2110,0.55,1.0
2012,3040,0.55,1.0
2013,2192,0.75,5.0
2013,3029,0.6,2.0
2013,3129,0.55,1.0
2013,4857,0.55,1.0
2017,2132,0.55,1.0
2017,2538,0.55,1.0
2017,2288,0.55,1.0
2017,2067,0.0,-10.0
2017,2076,0.0,-10.0
2017,2252,0.25,-5.0
2017,2266,0.0,-10.0
2017,2296,0.0,-10.0
2017,2388,0.0,-10.0
2017,2647,0.0,-10.0
2017,2658,0.0,-10.0
2017,2711,0.0,-10.0
2017,2763,0.55,1.0
2017,2795,0.0,-10.0
2017,3744,1.0,10.0
2017,3756,1.0,10.0
2017,3757,1.0,10.0
2017,3759,1.0,10.0
2017,3760,1.0,10.0
2017,3786,0.0,-10.0
2017,3787,0.0,-10.0
2017,3788,0.0,-10.0
2017,3789,0.0,-10.0
2017,3790,0.0,-10.0
2017,3792,0.0,-10.0
2017,3793,0.0,-10.0
2017,3791,0.0,-10.0
2017,3794,0.0,-10.0
2017,3795,0.0,-10.0
2017,3785,0.0,-10.0
2017,3804,0.0,-10.0
2017,3988,0.25,-5.0
2018,2375,0.55,1.0
2018,2194,0.625,2.5
2018,2725,0.8,6.0
2018,5413,0.625,2.5
2020,2255,0.575,1.5
2014,2022,0.55,1.0
2022,2023,0.6,2.0
2022,2095,0.55,1.0
2022,2293,0.575,1.5
